Action,Job1,P1,Job2,P2,Job3,P3,Job4,P4,reward,States
40,40,0.9194430112838745,15,0.07912292331457138,6,0.0012106603244319558,25,0.000139119743835181,0.8,tensor(1.),tensor(0.1500),tensor(0.2000),tensor(0.2000),tensor(0.1000),tensor(0.1000),tensor(0.0351),tensor(0.),tensor(0.0833),tensor(0.1946),tensor(0.1737),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(3.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(3.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(4.),tensor(0.),tensor(3.),tensor(1.),tensor(3.),tensor(5.),tensor(5.),tensor(-1.),tensor(4.),tensor(1.),
15,15,0.973778247833252,6,0.02578342892229557,44,0.00028610287699848413,25,9.26507927943021e-05,1.0,tensor(3.),tensor(0.1282),tensor(0.2051),tensor(0.2051),tensor(0.1282),tensor(0.1026),tensor(0.6753),tensor(0.7042),tensor(0.9439),tensor(0.),tensor(0.8539),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(3.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(3.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(3.),tensor(5.),tensor(5.),tensor(-1.),tensor(4.),tensor(1.),
6,6,0.9407038688659668,44,0.05622526630759239,40,0.002457438502460718,25,0.00042201511678285897,0.9,tensor(2.),tensor(0.1316),tensor(0.1842),tensor(0.1842),tensor(0.1316),tensor(0.1053),tensor(0.7170),tensor(0.7501),tensor(0.),tensor(0.0498),tensor(0.8982),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(3.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(3.),tensor(5.),tensor(5.),tensor(-1.),tensor(4.),tensor(1.),
44,44,0.9947375655174255,40,0.0026866199914366007,48,0.0010369133669883013,15,0.0007553488831035793,1.0,tensor(4.),tensor(0.1351),tensor(0.1622),tensor(0.1622),tensor(0.1351),tensor(0.1622),tensor(0.8128),tensor(0.8555),tensor(0.1356),tensor(0.1641),tensor(0.),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(3.),tensor(5.),tensor(5.),tensor(-1.),tensor(4.),tensor(1.),
48,48,0.9772689342498779,40,0.006726561579853296,21,0.00567661365494132,15,0.00444271182641387,1.0,tensor(1.),tensor(0.1389),tensor(0.1389),tensor(0.1389),tensor(0.1389),tensor(0.1389),tensor(0.9442),tensor(0.),tensor(0.3215),tensor(0.3209),tensor(0.1449),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(-1.),tensor(5.),tensor(5.),tensor(-1.),tensor(4.),tensor(1.),
21,21,0.9970736503601074,40,0.0009627604740671813,6,0.0006863201269879937,15,0.00047325005289167166,1.0,tensor(0.),tensor(0.1143),tensor(0.1429),tensor(0.1429),tensor(0.1143),tensor(0.1429),tensor(0.),tensor(0.0513),tensor(0.4005),tensor(0.3875),tensor(0.2065),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(3.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(-1.),tensor(5.),tensor(5.),tensor(-1.),tensor(-1.),tensor(1.),
16,16,0.9954244494438171,42,0.0042021810077130795,6,0.00014990032650530338,15,7.517140329582617e-05,1.0,tensor(2.),tensor(0.1176),tensor(0.1176),tensor(0.1176),tensor(0.1176),tensor(0.1176),tensor(0.5398),tensor(0.4403),tensor(0.),tensor(0.8930),tensor(0.6738),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(4.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(-1.),tensor(5.),tensor(5.),tensor(-1.),tensor(-1.),tensor(1.),
42,42,0.9924730062484741,46,0.0068314820528030396,21,0.00021497051056940109,6,0.00017568387556821108,1.0,tensor(3.),tensor(0.0909),tensor(0.1212),tensor(0.1212),tensor(0.0909),tensor(0.1212),tensor(0.6540),tensor(0.5226),tensor(0.1136),tensor(0.),tensor(0.7727),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(3.),tensor(1.),tensor(-1.),tensor(5.),tensor(5.),tensor(-1.),tensor(-1.),tensor(1.),
46,46,0.9752787947654724,45,0.008565771393477917,40,0.0047570993192493916,6,0.0023660995066165924,0.9,tensor(4.),tensor(0.0938),tensor(0.0938),tensor(0.0938),tensor(0.0938),tensor(0.0938),tensor(0.9166),tensor(0.7119),tensor(0.3747),tensor(0.2606),tensor(0.),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(5.),tensor(5.),tensor(-1.),tensor(-1.),tensor(1.),
45,45,0.9920478463172913,37,0.00406162953004241,42,0.0015680287033319473,21,0.0005205180495977402,0.8,tensor(0.),tensor(0.1290),tensor(0.0968),tensor(0.0968),tensor(0.0968),tensor(0.0968),tensor(0.),tensor(0.7720),tensor(0.4577),tensor(0.3433),tensor(0.0713),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(5.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
37,37,0.9959671497344971,11,0.0024249826092272997,4,0.0005874429480172694,42,0.000402371195377782,1.0,tensor(1.),tensor(0.1000),tensor(0.1000),tensor(0.1000),tensor(0.1000),tensor(0.1000),tensor(0.2148),tensor(0.),tensor(0.7723),tensor(0.6572),tensor(0.3416),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(3.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
11,11,0.9947392344474792,4,0.004953017923980951,13,9.471223165746778e-05,8,3.3869222534121946e-05,0.5011753995101237,tensor(2.),tensor(0.1034),tensor(0.1034),tensor(0.0690),tensor(0.1034),tensor(0.0690),tensor(0.3703),tensor(0.1781),tensor(0.),tensor(0.8844),tensor(0.5373),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(4.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
4,4,0.9961663484573364,13,0.003181161591783166,8,0.00021419039694592357,31,0.00014455495693255216,0.9,tensor(3.),tensor(0.1071),tensor(0.1071),tensor(0.0714),tensor(0.0714),tensor(0.0714),tensor(0.4494),tensor(0.2687),tensor(0.0920),tensor(0.),tensor(0.6368),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(-1.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
13,13,0.9858449697494507,8,0.010897297412157059,31,0.0008075555087998509,4,0.000599009043071419,0.5057927555770971,tensor(4.),tensor(0.1111),tensor(0.1111),tensor(0.0741),tensor(0.0741),tensor(0.1111),tensor(0.7380),tensor(0.5993),tensor(0.4277),tensor(0.3590),tensor(0.),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(-1.),tensor(3.),tensor(5.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
8,8,0.99333655834198,12,0.0034722418058663607,31,0.0013479562476277351,9,0.0013125472469255328,0.5055047320685232,tensor(0.),tensor(0.0769),tensor(0.0769),tensor(0.0769),tensor(0.0769),tensor(0.1154),tensor(0.),tensor(0.8994),tensor(0.7324),tensor(0.6850),tensor(0.2919),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(5.),tensor(5.),tensor(2.),tensor(-1.),tensor(3.),tensor(-1.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
12,12,0.9938744902610779,31,0.004481379874050617,9,0.0011160675203427672,13,0.00017663586186245084,0.5007457298307253,tensor(1.),tensor(0.0400),tensor(0.0400),tensor(0.0800),tensor(0.0800),tensor(0.1200),tensor(0.1519),tensor(0.),tensor(0.8346),tensor(0.7942),tensor(0.3898),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(5.),tensor(2.),tensor(-1.),tensor(3.),tensor(-1.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
31,31,0.9812922477722168,9,0.017059093341231346,19,0.0006513420375995338,12,0.00047979014925658703,0.5008316098307514,tensor(2.),tensor(0.0417),tensor(0.0417),tensor(0.0417),tensor(0.0833),tensor(0.1250),tensor(0.3978),tensor(0.1797),tensor(0.),tensor(0.9711),tensor(0.5483),tensor(1.),tensor(1.),tensor(3.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(5.),tensor(2.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(-1.),tensor(0.),tensor(1.),tensor(2.),tensor(-1.),tensor(-1.),tensor(0.),tensor(2.),tensor(0.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(0.),tensor(4.),tensor(4.),tensor(1.),tensor(1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(1.),tensor(-1.),tensor(0.),tensor(-1.),tensor(1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(-1.),tensor(1.),
